Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"alireview.install.inputRawDomain(store_name, host)",Chrome 109.0.0.0,,,2023-02-20 09:47:43,2023-02-20 09:48:03,20.516s,PASSED
alireview.install.installStep1(),Chrome 109.0.0.0,,,2023-02-20 09:48:03,2023-02-20 09:48:37,33.662s,FAILED
Start tear down : teardownIfFailed,Chrome 109.0.0.0,,,2023-02-20 09:48:37,2023-02-20 09:48:37,0.039s,PASSED
,,,,,,,
Test Cases/Alireview/Install new store free,Chrome 109.0.0.0,,,2023-02-20 09:48:37,2023-02-20 09:49:48,1m - 11.245s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-20 09:48:37,2023-02-20 09:48:37,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-20 09:48:37,2023-02-20 09:48:39,1.720s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-20 09:48:39,2023-02-20 09:48:39,0.134s,PASSED
"shopify.store.loginToStoreAdmin(partner_email, partner_password, store_name)",Chrome 109.0.0.0,,,2023-02-20 09:48:39,2023-02-20 09:49:10,31.531s,PASSED
"alireview.install.inputRawDomain(store_name, host)",Chrome 109.0.0.0,,,2023-02-20 09:49:10,2023-02-20 09:49:21,10.796s,PASSED
alireview.install.installStep1(),Chrome 109.0.0.0,,,2023-02-20 09:49:21,2023-02-20 09:49:25,4.015s,PASSED
alireview.install.onboardingSelectColor(color),Chrome 109.0.0.0,,,2023-02-20 09:49:25,2023-02-20 09:49:48,22.694s,PASSED
alireview.install.onboardingSelectStyle(layout_type),Chrome 109.0.0.0,,,2023-02-20 09:49:48,2023-02-20 09:49:48,0.114s,PASSED
alireview.install.onboardingNext(),Chrome 109.0.0.0,,,2023-02-20 09:49:48,2023-02-20 09:49:48,0.100s,PASSED
alireview.install.clickGetStartOnboarding(),Chrome 109.0.0.0,,,2023-02-20 09:49:48,2023-02-20 09:49:48,0.090s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-20 09:49:48,2023-02-20 09:49:48,0.031s,PASSED
,,,,,,,
Test Cases/Alireview/Install new store free,Chrome 109.0.0.0,,,2023-02-20 09:49:48,2023-02-20 09:50:49,1m - 0.751s,FAILED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-20 09:49:48,2023-02-20 09:49:48,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-20 09:49:48,2023-02-20 09:49:50,1.699s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-20 09:49:50,2023-02-20 09:49:50,0.124s,PASSED
"shopify.store.loginToStoreAdmin(partner_email, partner_password, store_name)",Chrome 109.0.0.0,,,2023-02-20 09:49:50,2023-02-20 09:50:10,19.881s,PASSED
"alireview.install.inputRawDomain(store_name, host)",Chrome 109.0.0.0,,,2023-02-20 09:50:10,2023-02-20 09:50:36,26.080s,PASSED
alireview.install.installStep1(),Chrome 109.0.0.0,,,2023-02-20 09:50:36,2023-02-20 09:50:40,3.532s,PASSED
alireview.install.onboardingSelectColor(color),Chrome 109.0.0.0,,,2023-02-20 09:50:40,2023-02-20 09:50:49,9.384s,FAILED
Start tear down : teardownIfFailed,Chrome 109.0.0.0,,,2023-02-20 09:50:49,2023-02-20 09:50:49,0.030s,PASSED
,,,,,,,
Test Cases/Alireview/Install new store free,Chrome 109.0.0.0,,,2023-02-20 09:50:49,2023-02-20 09:51:49,1m - 0.486s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-20 09:50:49,2023-02-20 09:50:49,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-20 09:50:49,2023-02-20 09:50:51,1.731s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-20 09:50:51,2023-02-20 09:50:51,0.141s,PASSED
"shopify.store.loginToStoreAdmin(partner_email, partner_password, store_name)",Chrome 109.0.0.0,,,2023-02-20 09:50:51,2023-02-20 09:51:20,29.063s,PASSED
"alireview.install.inputRawDomain(store_name, host)",Chrome 109.0.0.0,,,2023-02-20 09:51:20,2023-02-20 09:51:33,13.431s,PASSED
alireview.install.installStep1(),Chrome 109.0.0.0,,,2023-02-20 09:51:33,2023-02-20 09:51:38,4.351s,PASSED
alireview.install.onboardingSelectColor(color),Chrome 109.0.0.0,,,2023-02-20 09:51:38,2023-02-20 09:51:49,11.408s,PASSED
alireview.install.onboardingSelectStyle(layout_type),Chrome 109.0.0.0,,,2023-02-20 09:51:49,2023-02-20 09:51:49,0.105s,PASSED
alireview.install.onboardingNext(),Chrome 109.0.0.0,,,2023-02-20 09:51:49,2023-02-20 09:51:49,0.107s,PASSED
alireview.install.clickGetStartOnboarding(),Chrome 109.0.0.0,,,2023-02-20 09:51:49,2023-02-20 09:51:49,0.106s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-20 09:51:49,2023-02-20 09:51:49,0.032s,PASSED
,,,,,,,
Test Cases/Alireview/Install new store free,Chrome 109.0.0.0,,,2023-02-20 09:51:49,2023-02-20 09:52:26,36.112s,FAILED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-20 09:51:49,2023-02-20 09:51:49,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-20 09:51:49,2023-02-20 09:51:51,1.684s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-20 09:51:51,2023-02-20 09:51:51,0.137s,PASSED
"shopify.store.loginToStoreAdmin(partner_email, partner_password, store_name)",Chrome 109.0.0.0,,,2023-02-20 09:51:51,2023-02-20 09:52:26,34.242s,FAILED
Start tear down : teardownIfFailed,Chrome 109.0.0.0,,,2023-02-20 09:52:26,2023-02-20 09:52:26,0.032s,PASSED
,,,,,,,
Test Cases/Alireview/Install new store free,Chrome 109.0.0.0,,,2023-02-20 09:52:26,2023-02-20 09:53:18,52.908s,FAILED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-20 09:52:26,2023-02-20 09:52:26,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-20 09:52:26,2023-02-20 09:52:27,1.692s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-20 09:52:27,2023-02-20 09:52:27,0.128s,PASSED
"shopify.store.loginToStoreAdmin(partner_email, partner_password, store_name)",Chrome 109.0.0.0,,,2023-02-20 09:52:27,2023-02-20 09:52:45,17.323s,PASSED
"alireview.install.inputRawDomain(store_name, host)",Chrome 109.0.0.0,,,2023-02-20 09:52:45,2023-02-20 09:53:05,20.688s,PASSED
alireview.install.installStep1(),Chrome 109.0.0.0,,,2023-02-20 09:53:05,2023-02-20 09:53:09,3.635s,PASSED
alireview.install.onboardingSelectColor(color),Chrome 109.0.0.0,,,2023-02-20 09:53:09,2023-02-20 09:53:18,9.404s,FAILED
Start tear down : teardownIfFailed,Chrome 109.0.0.0,,,2023-02-20 09:53:18,2023-02-20 09:53:18,0.024s,PASSED
