Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.013s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:10,2023-02-10 16:08:10,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.017s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.004s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.001s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:11,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:11,2023-02-10 16:08:12,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:11,2023-02-10 16:08:12,0.015s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.024s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.008s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.014s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.022s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.020s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.001s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:12,2023-02-10 16:08:12,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.017s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.017s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.011s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.031s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:13,2023-02-10 16:08:13,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.023s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.017s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:14,2023-02-10 16:08:14,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.025s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.015s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.010s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.010s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.012s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
Start listener action : skipStatus,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.000s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,,,,2023-02-10 16:08:15,2023-02-10 16:08:15,0.016s,SKIPPED
