Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:34:32,2023-02-13 10:34:43,10.471s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 10:34:43,2023-02-13 10:35:01,18.786s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 10:35:01,2023-02-13 10:35:02,0.582s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 10:35:02,2023-02-13 10:35:02,0.030s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 10:35:02,2023-02-13 10:38:57,3m - 54.804s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 10:35:02,2023-02-13 10:35:02,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 10:35:02,2023-02-13 10:35:02,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 10:35:02,2023-02-13 10:35:04,1.688s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 10:35:04,2023-02-13 10:35:04,0.142s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 10:35:04,2023-02-13 10:35:04,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 10:35:04,2023-02-13 10:35:18,13.674s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 10:35:18,2023-02-13 10:35:19,0.964s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 10:35:19,2023-02-13 10:35:42,23.292s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 10:35:42,2023-02-13 10:36:02,20.397s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 10:36:02,2023-02-13 10:37:05,1m - 2.626s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 10:37:05,2023-02-13 10:37:15,10.534s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 10:37:15,2023-02-13 10:37:16,0.562s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 10:37:16,2023-02-13 10:37:27,11.022s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:37:27,2023-02-13 10:38:28,1m - 1.057s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:38:28,2023-02-13 10:38:39,10.495s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 10:38:39,2023-02-13 10:38:56,17.839s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 10:38:56,2023-02-13 10:38:57,0.474s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 10:38:57,2023-02-13 10:38:57,0.022s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 10:38:57,2023-02-13 10:42:41,3m - 44.119s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 10:38:57,2023-02-13 10:38:57,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 10:38:57,2023-02-13 10:38:57,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 10:38:57,2023-02-13 10:38:59,1.703s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 10:38:59,2023-02-13 10:38:59,0.142s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 10:38:59,2023-02-13 10:38:59,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 10:38:59,2023-02-13 10:39:14,14.891s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 10:39:14,2023-02-13 10:39:15,0.919s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 10:39:15,2023-02-13 10:39:21,6.594s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 10:39:21,2023-02-13 10:39:42,20.414s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 10:39:42,2023-02-13 10:40:48,1m - 6.251s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 10:40:48,2023-02-13 10:40:58,10.532s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 10:40:58,2023-02-13 10:40:59,0.471s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 10:40:59,2023-02-13 10:41:10,11.001s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:41:10,2023-02-13 10:42:11,1m - 1.209s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:42:11,2023-02-13 10:42:22,10.564s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 10:42:22,2023-02-13 10:42:40,18.803s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 10:42:40,2023-02-13 10:42:41,0.575s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 10:42:41,2023-02-13 10:42:41,0.029s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 10:42:41,2023-02-13 10:47:49,5m - 7.873s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 10:42:41,2023-02-13 10:42:41,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 10:42:41,2023-02-13 10:42:41,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 10:42:41,2023-02-13 10:42:43,1.710s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 10:42:43,2023-02-13 10:42:43,0.137s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 10:42:43,2023-02-13 10:42:43,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 10:42:43,2023-02-13 10:43:17,34.446s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 10:43:17,2023-02-13 10:44:29,1m - 11.422s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 10:44:29,2023-02-13 10:44:35,5.798s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 10:44:35,2023-02-13 10:44:55,20.381s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 10:44:55,2023-02-13 10:45:57,1m - 2.041s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 10:45:57,2023-02-13 10:46:08,10.523s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 10:46:08,2023-02-13 10:46:08,0.472s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 10:46:08,2023-02-13 10:46:19,10.904s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:46:19,2023-02-13 10:47:20,1m - 1.072s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:47:20,2023-02-13 10:47:30,10.430s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 10:47:30,2023-02-13 10:47:48,17.844s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 10:47:48,2023-02-13 10:47:49,0.648s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 10:47:49,2023-02-13 10:47:49,0.027s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 10:47:49,2023-02-13 10:52:16,4m - 26.782s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 10:47:49,2023-02-13 10:47:49,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 10:47:49,2023-02-13 10:47:49,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 10:47:49,2023-02-13 10:47:51,1.722s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 10:47:51,2023-02-13 10:47:51,0.143s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 10:47:51,2023-02-13 10:47:51,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 10:47:51,2023-02-13 10:48:33,41.769s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 10:48:33,2023-02-13 10:48:34,1.063s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 10:48:34,2023-02-13 10:48:58,24.769s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 10:48:58,2023-02-13 10:49:19,20.383s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 10:49:19,2023-02-13 10:50:23,1m - 4.290s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 10:50:23,2023-02-13 10:50:34,10.413s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 10:50:34,2023-02-13 10:50:34,0.463s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 10:50:34,2023-02-13 10:50:45,11.024s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:50:45,2023-02-13 10:51:47,1m - 2.073s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:51:47,2023-02-13 10:51:58,10.501s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 10:51:58,2023-02-13 10:52:15,17.577s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 10:52:15,2023-02-13 10:52:16,0.541s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 10:52:16,2023-02-13 10:52:16,0.033s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 10:52:16,2023-02-13 10:56:44,4m - 27.750s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 10:52:16,2023-02-13 10:52:16,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 10:52:16,2023-02-13 10:52:16,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 10:52:16,2023-02-13 10:52:18,1.707s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 10:52:18,2023-02-13 10:52:18,0.140s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 10:52:18,2023-02-13 10:52:18,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 10:52:18,2023-02-13 10:53:01,43.297s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 10:53:01,2023-02-13 10:53:21,20.345s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 10:53:21,2023-02-13 10:53:27,5.707s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 10:53:27,2023-02-13 10:53:47,20.394s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 10:53:47,2023-02-13 10:54:51,1m - 3.544s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 10:54:51,2023-02-13 10:55:01,10.427s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 10:55:01,2023-02-13 10:55:02,0.450s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 10:55:02,2023-02-13 10:55:13,11.096s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:55:13,2023-02-13 10:56:14,1m - 0.973s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:56:14,2023-02-13 10:56:24,10.508s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 10:56:24,2023-02-13 10:56:43,18.537s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 10:56:43,2023-02-13 10:56:44,0.579s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 10:56:44,2023-02-13 10:56:44,0.029s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 10:56:44,2023-02-13 11:00:47,4m - 3.098s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 10:56:44,2023-02-13 10:56:44,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 10:56:44,2023-02-13 10:56:44,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 10:56:44,2023-02-13 10:56:45,1.725s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 10:56:45,2023-02-13 10:56:46,0.133s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 10:56:46,2023-02-13 10:56:46,0.001s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 10:56:46,2023-02-13 10:57:02,16.333s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 10:57:02,2023-02-13 10:57:03,0.879s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 10:57:03,2023-02-13 10:57:26,23.685s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 10:57:26,2023-02-13 10:57:47,20.378s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 10:57:47,2023-02-13 10:58:54,1m - 7.639s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 10:58:54,2023-02-13 10:59:05,10.539s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 10:59:05,2023-02-13 10:59:06,0.588s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 10:59:06,2023-02-13 10:59:17,11.018s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 10:59:17,2023-02-13 11:00:18,1m - 1.087s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:00:18,2023-02-13 11:00:28,10.470s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 11:00:28,2023-02-13 11:00:46,18.002s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 11:00:46,2023-02-13 11:00:47,0.576s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 11:00:47,2023-02-13 11:00:47,0.029s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 11:00:47,2023-02-13 11:04:55,4m - 8.536s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 11:00:47,2023-02-13 11:00:47,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 11:00:47,2023-02-13 11:00:47,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 11:00:47,2023-02-13 11:00:49,1.722s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 11:00:49,2023-02-13 11:00:49,0.134s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 11:00:49,2023-02-13 11:00:49,0.001s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 11:00:49,2023-02-13 11:01:25,36.759s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 11:01:25,2023-02-13 11:01:26,0.976s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 11:01:26,2023-02-13 11:01:33,6.475s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 11:01:33,2023-02-13 11:01:53,20.376s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 11:01:53,2023-02-13 11:03:00,1m - 6.895s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 11:03:00,2023-02-13 11:03:11,10.388s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 11:03:11,2023-02-13 11:03:11,0.475s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 11:03:11,2023-02-13 11:03:22,11.014s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:03:22,2023-02-13 11:04:24,1m - 2.046s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:04:24,2023-02-13 11:04:35,10.572s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 11:04:35,2023-02-13 11:04:55,20.075s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 11:04:55,2023-02-13 11:04:55,0.584s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 11:04:55,2023-02-13 11:04:55,0.029s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 11:04:55,2023-02-13 11:08:37,3m - 41.568s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 11:04:55,2023-02-13 11:04:55,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 11:04:55,2023-02-13 11:04:55,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 11:04:55,2023-02-13 11:04:57,1.715s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 11:04:57,2023-02-13 11:04:57,0.142s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 11:04:57,2023-02-13 11:04:57,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 11:04:57,2023-02-13 11:05:10,13.208s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 11:05:10,2023-02-13 11:05:12,1.104s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 11:05:12,2023-02-13 11:05:18,6.497s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 11:05:18,2023-02-13 11:05:39,20.496s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 11:05:39,2023-02-13 11:06:42,1m - 3.813s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 11:06:42,2023-02-13 11:06:53,10.421s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 11:06:53,2023-02-13 11:06:53,0.493s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 11:06:53,2023-02-13 11:07:04,10.986s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:07:04,2023-02-13 11:08:07,1m - 3.231s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:08:07,2023-02-13 11:08:18,10.572s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 11:08:18,2023-02-13 11:08:36,18.281s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 11:08:36,2023-02-13 11:08:37,0.571s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 11:08:37,2023-02-13 11:08:37,0.025s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 11:08:37,2023-02-13 11:12:42,4m - 5.263s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 11:08:37,2023-02-13 11:08:37,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 11:08:37,2023-02-13 11:08:37,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 11:08:37,2023-02-13 11:08:39,1.721s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 11:08:39,2023-02-13 11:08:39,0.147s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 11:08:39,2023-02-13 11:08:39,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 11:08:39,2023-02-13 11:09:05,25.881s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 11:09:05,2023-02-13 11:09:06,1.457s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 11:09:06,2023-02-13 11:09:24,17.724s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 11:09:24,2023-02-13 11:09:44,20.502s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 11:09:44,2023-02-13 11:10:48,1m - 3.786s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 11:10:48,2023-02-13 11:10:59,10.420s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 11:10:59,2023-02-13 11:10:59,0.481s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 11:10:59,2023-02-13 11:11:10,10.979s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:11:10,2023-02-13 11:12:11,1m - 1.046s,PASSED
shopify.store.confirmPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:12:11,2023-02-13 11:12:22,10.537s,PASSED
"shopify.store_setting.changeStoreCurrency(currency, store_name)",Chrome 109.0.0.0,,,2023-02-13 11:12:22,2023-02-13 11:12:42,19.969s,PASSED
shopify.store_setting.saveStoreSetting(),Chrome 109.0.0.0,,,2023-02-13 11:12:42,2023-02-13 11:12:42,0.578s,PASSED
Start tear down : teardownIfPassed,Chrome 109.0.0.0,,,2023-02-13 11:12:42,2023-02-13 11:12:42,0.024s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 11:12:42,2023-02-13 11:16:25,3m - 42.435s,FAILED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 11:12:42,2023-02-13 11:12:42,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 11:12:42,2023-02-13 11:12:42,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 11:12:42,2023-02-13 11:12:44,1.715s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 11:12:44,2023-02-13 11:12:44,0.140s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 11:12:44,2023-02-13 11:12:44,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 11:12:44,2023-02-13 11:12:58,13.761s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 11:12:58,2023-02-13 11:12:59,0.953s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 11:12:59,2023-02-13 11:13:06,6.673s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 11:13:06,2023-02-13 11:13:26,20.509s,PASSED
shopify.store.importProduct(product_file_local),Chrome 109.0.0.0,,,2023-02-13 11:13:26,2023-02-13 11:14:29,1m - 2.641s,PASSED
shopify.store.clickOnMenuOnlineStore(),Chrome 109.0.0.0,,,2023-02-13 11:14:29,2023-02-13 11:14:39,10.421s,PASSED
shopify.store.clickOnImportTheme(),Chrome 109.0.0.0,,,2023-02-13 11:14:39,2023-02-13 11:14:40,0.480s,PASSED
shopify.store.uploadThemeFile(theme_file_local),Chrome 109.0.0.0,,,2023-02-13 11:14:40,2023-02-13 11:14:51,11.029s,PASSED
shopify.store.clickPublishTheme(),Chrome 109.0.0.0,,,2023-02-13 11:14:51,2023-02-13 11:16:25,1m - 34.066s,FAILED
Start tear down : teardownIfFailed,Chrome 109.0.0.0,,,2023-02-13 11:16:25,2023-02-13 11:16:25,0.034s,PASSED
,,,,,,,
Test Cases/Shopify/CreateStore,Chrome 109.0.0.0,,,2023-02-13 11:16:25,2023-02-13 11:20:31,4m - 6.526s,PASSED
Start listener action : skipStatus,Chrome 109.0.0.0,,,2023-02-13 11:16:25,2023-02-13 11:16:25,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 109.0.0.0,,,2023-02-13 11:16:25,2023-02-13 11:16:25,0.000s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-13 11:16:25,2023-02-13 11:16:27,1.742s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-13 11:16:27,2023-02-13 11:16:27,0.142s,PASSED
st = new shopify.store(),Chrome 109.0.0.0,,,2023-02-13 11:16:27,2023-02-13 11:16:27,0.000s,PASSED
"st.loginShopifyPartner(partner_email, partner_password, partner_id)",Chrome 109.0.0.0,,,2023-02-13 11:16:27,2023-02-13 11:17:04,37.706s,PASSED
st.navigateToStoreDevelop(partner_id),Chrome 109.0.0.0,,,2023-02-13 11:17:04,2023-02-13 11:17:05,1.115s,PASSED
st.inputStoreName(store_name),Chrome 109.0.0.0,,,2023-02-13 11:17:05,2023-02-13 11:17:12,6.506s,PASSED
shopify.store.clickCreateStore(),Chrome 109.0.0.0,,,2023-02-13 11:17:12,2023-02-13 11:17:32,20.487s,PASSED
